x,y,uref
-0.38976290576227596,2.710860554346977,0.6
-0.41882862584932085,2.701978150882328,0.6
-0.4476922085901055,2.6924593921999627,0.6
-0.47633972368555666,2.682308872294896,0.6
-0.5047573451163408,2.6715314900661777,0.6
-0.5329313578156536,2.660132446952556,0.6
-0.5608481642884601,2.648117244422131,0.6
-0.5884942911739911,2.635491681317209,0.6
-0.6158563957483302,2.6222618510556304,0.6
-0.6429212723639517,2.608434138689934,0.6
-0.6696758588231012,2.5940152178257656,0.6
-0.6961072426819453,2.5790120474010294,0.6
-0.722202667482445,2.5634318683273243,0.6
-0.7479495389089468,2.5472821999952977,0.6
-0.7733354308665192,2.530570836645598,0.6
-0.7983480914781036,2.5133058436071707,0.6
-0.82297544899758,2.49549555340473,0.6
-0.8472056176358995,2.477148561737271,0.6
-0.8710269032974698,2.4582737233295617,0.6
-0.8944278092240187,2.438880147658633,0.6
-0.9173970415432284,2.41897719455731,0.6
-0.9399235147194389,2.3985744696969222,0.6
-0.9619963569038156,2.3776818199513574,0.6
-0.9836049151813747,2.356309328644713,0.6
-1.0047387607123546,2.334467310684828,0.6
-1.0253876937654371,2.3121663075850445,0.6
-1.0455417486403986,2.2894170823766054,0.6
-1.0651911984778093,2.266230614414142,0.6
-1.0843265599534628,2.242618094076759,0.6
-1.1029385978552713,2.218590917367272,0.6
-1.121018329540412,2.1941606804122085,0.6
-1.1385570292705791,2.169339173865218,0.6
-1.1555462324232486,2.144138377216608,0.6
-1.1719777395769184,2.118570453011735,0.6
-1.187843620468359,2.092647740981049,0.6
-1.2031362178199592,2.0663827520846287,0.6
-1.2178481510353243,2.0397881624740735,0.6
-1.231972319761339,2.012876807374667,0.6
-1.2455019073149771,1.9856616748907774,0.6
-1.2584303839732087,1.9581558997374602,0.6
-1.2707515101244078,1.9303727569013183,0.6
-1.28245933927975,1.9023256552336485,0.6
-1.2935482209431373,1.8740281309789966,0.6
-1.304012803338273,1.8454938412422133,0.6
-1.313848035991563,1.8167365573971963,0.6
-1.323049172169605,1.7877701584404668,0.6
-1.3316117711700803,1.7586086242928216,0.6
-1.3395317004649527,1.7292660290522592,0.6
-1.3468051376949288,1.6997565342014684,0.6
-1.3534285725142272,1.6700943817731337,0.6
-1.3593988082847606,1.6402938874763693,0.6
-1.364712963618914,1.6103694337875927,0.6
-1.3693684737701766,1.5803354630091766,0.6
-1.373363091870953,1.550206470299227,0.6
-1.3766948900169589,1.5199969966758498,0.6
-1.379362260197676,1.4897216219992868,0.6
-1.3813639150724206,1.459394957935304,0.6
-1.382698888591645,1.4290316409032309,0.6
-1.383366536463178,1.3986463250120487,0.6
-1.383366536463178,1.3682536749879521,0.6
-1.382698888591645,1.3378683590967702,0.6
-1.3813639150724206,1.307505042064697,0.6
-1.379362260197676,1.2771783780007135,0.6
-1.3766948900169589,1.246903003324151,0.6
-1.373363091870953,1.2166935297007733,0.6
-1.3693684737701768,1.1865645369908242,0.6
-1.364712963618914,1.1565305662124077,0.6
-1.3593988082847606,1.1266061125236315,0.6
-1.3534285725142272,1.096805618226867,0.6
-1.3468051376949288,1.0671434657985324,0.6
-1.3395317004649527,1.0376339709477416,0.6
-1.3316117711700806,1.0082913757071792,0.6
-1.323049172169605,0.9791298415595335,0.6
-1.3138480359915632,0.9501634426028047,0.6
-1.304012803338273,0.9214061587577871,0.6
-1.2935482209431375,0.8928718690210042,0.6
-1.2824593392797499,0.8645743447663519,0.6
-1.270751510124408,0.8365272430986826,0.6
-1.258430383973209,0.8087441002625408,0.6
-1.2455019073149771,0.7812383251092236,0.6
-1.231972319761339,0.7540231926253335,0.6
-1.2178481510353245,0.7271118375259275,0.6
-1.2031362178199592,0.7005172479153717,0.6
-1.1878436204683587,0.6742522590189515,0.6
-1.1719777395769184,0.6483295469882661,0.6
-1.1555462324232486,0.6227616227833926,0.6
-1.1385570292705793,0.5975608261347829,0.6
-1.1210183295404121,0.5727393195877926,0.6
-1.1029385978552717,0.5483090826327285,0.6
-1.084326559953463,0.5242819059232419,0.6
-1.0651911984778095,0.500669385585859,0.6
-1.045541748640399,0.47748291762339556,0.6
-1.0253876937654376,0.4547336924149562,0.6
-1.0047387607123548,0.43243268931517254,0.6
-0.9836049151813748,0.4105906713552877,0.6
-0.9619963569038157,0.3892181800486436,0.6
-0.9399235147194392,0.36832553030307835,0.6
-0.9173970415432283,0.3479228054426904,0.6
-0.894427809224019,0.32801985234136777,0.6
-0.8710269032974692,0.3086262766704386,0.6
-0.8472056176358999,0.28975143826272975,0.6
-0.8229754489975803,0.2714044465952705,0.6
-0.7983480914781035,0.2535941563928299,0.6
-0.7733354308665185,0.23632916335440224,0.6
-0.7479495389089464,0.21961780000470243,0.6
-0.7222026674824453,0.20346813167267652,0.6
-0.6961072426819461,0.18788795259897184,0.6
-0.6696758588231015,0.1728847821742352,0.6
-0.6429212723639515,0.15846586131006668,0.6
-0.6158563957483305,0.14463814894437022,0.6
-0.5884942911739919,0.1314083186827919,0.6
-0.5608481642884603,0.11878275557786955,0.6
-0.5329313578156534,0.10676755304744479,0.6
-0.5047573451163411,0.09536850993382284,0.6
-0.4763397236855576,0.08459112770510502,0.6
-0.44769220859010583,0.07444060780003814,0.6
-0.4188286258493203,0.0649218491176724,0.6
-0.389762905762276,0.056039445653023545,0.6
-0.3605090761846696,0.04779768427989617,0.6
-0.33108125575862185,0.0402005426819283,0.6
-0.30149364709866394,0.03325168743286233,0.6
-0.27176052993719263,0.02695447222696079,0.6
-0.2418962542327056,0.021311936260429487,0.6
-0.2119152332441488,0.016326802764623505,0.6
-0.1818319365747138,0.012001477691747642,0.6
-0.15166088318843673,0.008338048553681254,0.6
-0.12141663440297469,0.005338283414492384,0.6
-0.09111378686194703,0.003003630037126115,0.6
-0.06076696549022159,0.0013352151846757199,0.6
-0.030390816435557678,0.000333844076579215,0.6
-2.541356421420609e-16,0.0,0.6
